HUC_12	HU_12_NAME	BIN	CROSSED	y	x
20200040902	Headwaters Otsquago Creek	1030910	OTSQUAGO CREEK	42.918735	-74.775472
20200031103	Anthony Kill	3304820	ANTHONY KILL	42.911735	-73.698383
41201040104	Baker Brook-Tonawanda Creek	3315600	TUNNERY CREEK	42.871742	-78.295946
20200040902	Headwaters Otsquago Creek	1039040	TRIB OTSQUAGO CRK	42.919559	-74.782698
20501010903	Headwaters Unadilla River	2204570	UNADILLA LAKE OUT	42.920187	-75.081297
41201040104	Baker Brook-Tonawanda Creek	1074980	TANNERY BROOK	42.872895	-78.293908
41201040104	Baker Brook-Tonawanda Creek	3315610	TUNNERY CREEK	42.87287	-78.307247
41300030403	White Creek-Oatka Creek	1028740	OATKA CREEK	42.880931	-78.029261
41201030103	Little Buffalo Creek	3327290	LITTLE BUFFALO CR	42.864704	-78.598497
20200041107	Indian Kill-Alplaus Kill	3304630	ALPLAUS KILL	42.916608	-73.9443
41300030301	Spring Brook-Honeoye Creek	1011590	SPRING BROOK	42.892134	-77.611358
41201030105	Lower Cayuga Creek	3327110	SLATE BOTTOM CRK	42.863587	-78.676155
20200031102	Cooley Kill	2202770	DWAAS KILL	42.916542	-73.769633
41201040106	Village of Alexander-Tonawanda Creek	3315820	TONAWANDA CREEK	42.877182	-78.257408
41402010401	Upper Canadaigua Outlet	3318660	CANANDAIGUA OUTLE	42.90159	-77.246512
20200041002	Flat Creek-Mohawk River	3309880	KNAUDERACK CREEK	42.922857	-74.509437
20501010901	North Winfield Creek	3308200	N WINFIELD CREEK	42.923931	-75.189378
41201030305	Cazenovia Creek	2028320	CAZENOVIA CREEK	42.860409	-78.82516
20200040902	Headwaters Otsquago Creek	2204890	OTSQUAGO CREEK	42.924099	-74.756459
41201030105	Lower Cayuga Creek	2268140	S BR SLATE BOT CK	42.865036	-78.692643
20200041003	Yatesville Creek-Mohawk River	3309960	VAN WIE CREEK	42.923787	-74.419611
41201030105	Lower Cayuga Creek	2268010	SLATE BOTTOM CRK.	42.866188	-78.696016
20200041104	Evas Kill-Mohawk River	3310250	EVANS KILL	42.922777	-74.131791
41300030504	Christie Creek-Genesee River	3316240	GENESEE RIVER	42.89183	-77.821245
41201040106	Village of Alexander-Tonawanda Creek	3366370	TRIB TONAWANDA CK	42.880518	-78.250915
41201030306	Buffalo River-Frontal Lake Erie	2260430	BUFFALO RIVER	42.861383	-78.867384
20200031103	Anthony Kill	2202750	ANTHONY KILL	42.919932	-73.746976
20200040903	Fort Plain-Otsquago Creek	3309500	S B OTSQUAGO CRK	42.926573	-74.698733
41201030306	Buffalo River-Frontal Lake Erie	2011930	BUFFALO RIVER	42.863607	-78.821074
20200031002	Nipmoose Brook-Hoosic River	3303340	HOOSIC RIVER	42.918177	-73.514103
41201030306	Buffalo River-Frontal Lake Erie	2260730	BUFFALO RIVER	42.864687	-78.802179
41300030301	Spring Brook-Honeoye Creek	3318260	HONEOYE CREEK	42.899538	-77.558637
20200040902	Headwaters Otsquago Creek	2205240	OTSQUAGO CREEK	42.927941	-74.742474
41402020603	Middle Limestone Creek	3208210	LIMESTONE CREEK	42.924805	-75.908551
20200040903	Fort Plain-Otsquago Creek	1030940	OTSQUAGO CREEK	42.927937	-74.646424
41300030504	Christie Creek-Genesee River	2258030	FOWLER CREEK	42.893375	-77.842624
41402011502	Tyler Hollow-Ninemile Creek	3208170	NINE MILE CREEK	42.920957	-76.329746
20200041104	Evas Kill-Mohawk River	3310260	EVANS KILL	42.925373	-74.129794
20200040903	Fort Plain-Otsquago Creek	3309680	OTSQUAGO CREEK	42.928266	-74.66
20200041107	Indian Kill-Alplaus Kill	3304640	ALPLAUS KILL	42.924503	-73.970632
41201030105	Lower Cayuga Creek	2270410	Slate Bottom Cree	42.870661	-78.675728
41300030103	Lower Conesus Creek	3316150	CONESUS OUTLET	42.896388	-77.763769
20200040903	Fort Plain-Otsquago Creek	1030950	OTSQUAGO CREEK	42.929352	-74.632789
20200041102	South Chuctanunda Creek	5515830	S CHUCTANUNDA CRK	42.927405	-74.217873
20200040903	Fort Plain-Otsquago Creek	1038840	OTSQUAGO CRK	42.929509	-74.625435
41402011406	Crane Brook	1207160	CRANE BROOK	42.919426	-76.591685
20200041104	Evas Kill-Mohawk River	3310270	EVANS KILL	42.927253	-74.128319
41402020702	Cazenovia Lake-Chittenango Creek	2308770	CHITTENANGO CREEK	42.927664	-75.852959
20200040903	Fort Plain-Otsquago Creek	1002800	OTSQUAGO CREEK	42.930398	-74.621999
41300030103	Lower Conesus Creek	1024630	CONESUS LAKE OUTL	42.897782	-77.763783
20200041006	Auries Creek-Mohawk River	1094240	RAVINE CREEK	42.929218	-74.310862
20200040903	Fort Plain-Otsquago Creek	1030930	OTSQUENE CREEK	42.931454	-74.672483
20200031001	Wampecack Creek	3304080	POWAMPPOKONK CRK	42.922424	-73.525391
41402011505	West  Branch Onondaga Creek	3313050	W BR ONONDAGA CRK	42.926003	-76.190407
20200041006	Auries Creek-Mohawk River	1002910	AURIES CREEK	42.930242	-74.316488
41201030306	Buffalo River-Frontal Lake Erie	1042620	BUFFALO RIVER	42.869957	-78.787192
41402020702	Cazenovia Lake-Chittenango Creek	1010550	CHITTENANGO CREEK	42.929938	-75.849927
41201030105	Lower Cayuga Creek	1046480	CAYUGA CREEK	42.871097	-78.783667
20200050705	Irish Creek-Schoharie Creek	5515869	SCHOHARIE CREEK	42.931541	-74.278728
41402011205	Demont Creek-Cayuga Lake	4435030	CAYUGA CANAL	42.920976	-76.732246
41402011305	Owasco Lake	2206910	SUCKER BROOK	42.924239	-76.508103
41201030104	Middle Cayuga Creek	3327360	CAYUGA CREEK	42.879986	-78.521914
20200041107	Indian Kill-Alplaus Kill	3304650	ALPLAUS KILL	42.929821	-73.982901
41402020702	Cazenovia Lake-Chittenango Creek	2308780	CHITTENANGO CREEK	42.931945	-75.848706
20200030704	Walloomsac River	2201630	WALLOOMSAC RIVER	42.922924	-73.322711
20200040902	Headwaters Otsquago Creek	1030920	SLATE CREEK	42.93503	-74.731537
41402020604	Headwaters Butternut Creek	3312570	BUTTERNUT CREEK	42.930577	-76.064271
20200041102	South Chuctanunda Creek	2255430	S CHUCTANUNDA CRK	42.932929	-74.215842
20200040903	Fort Plain-Otsquago Creek	3309490	OTSQUAGO CREEK	42.935321	-74.703838
20200041104	Evas Kill-Mohawk River	3310290	EVANS KILL	42.932322	-74.120015
41201030104	Middle Cayuga Creek	3326980	CAYUGA CREEK	42.880121	-78.577846
41201030103	Little Buffalo Creek	3327320	LITTLE BUFFALO CR	42.879473	-78.60707
41402011406	Crane Brook	2268790	CRANE BROOK	42.925542	-76.591459
41201030306	Buffalo River-Frontal Lake Erie	2260450	BUFFALO RIVER	42.871409	-78.873353
41402010303	Lower Flint Creek	3318790	FLINT CREEK	42.917592	-77.11208
41402011306	Owasco Outlet	2207050	OWASCO OUTLET	42.926593	-76.554235
41201030104	Middle Cayuga Creek	3362170	CAYUGA CREEK	42.882567	-78.536849
20200041102	South Chuctanunda Creek	2255440	S CHUCTANUNDA CRK	42.934612	-74.211776
41402010101	Upper Mud Creek	3318590	SHAFFER CREEK	42.912688	-77.375905
41201030104	Middle Cayuga Creek	3327050	CAYUGA CREEK	42.881036	-78.591734
41402010101	Upper Mud Creek	3318610	MUD CREEK	42.912697	-77.37861
20200041102	South Chuctanunda Creek	2255450	S CHUCTANUNDA CRK	42.935184	-74.203435
20200040201	Headwaters Oriskany Creek	3310820	ORISKANY CREEK	42.937136	-75.456359
41300030301	Spring Brook-Honeoye Creek	1001820	Honeoye Creek	42.909525	-77.558806
41201030103	Little Buffalo Creek	3327340	LITTLE BUFFALO CR	42.881411	-78.609754
20200030704	Walloomsac River	2201660	WALLOOMSAC RIVER	42.926516	-73.343938
41300030301	Spring Brook-Honeoye Creek	1001810	SPRING BROOK	42.909005	-77.602026
41201030104	Middle Cayuga Creek	1046590	CAYUGA CREEK	42.883531	-78.552209
41402011502	Tyler Hollow-Ninemile Creek	1015750	NINE MILE CREEK	42.931024	-76.331311
20200040903	Fort Plain-Otsquago Creek	3309580	N BR OTSQUAGO CRK	42.938419	-74.683477
41402020604	Headwaters Butternut Creek	3208100	BUTTERNUT CREEK	42.934291	-76.061884
20200041104	Evas Kill-Mohawk River	3310300	EVANS KILL	42.935765	-74.111019
41201030105	Lower Cayuga Creek	1044270	SLATE BOTTM CREEK	42.877741	-78.753191
20200041102	South Chuctanunda Creek	2255460	S CHUCTANUNDA CRK	42.936502	-74.198638
20200050705	Irish Creek-Schoharie Creek	5523610	SCHOHARIE CREEK	42.937291	-74.280862
41402011306	Owasco Outlet	2267950	OWASCO POWER RACE	42.928982	-76.558603
20200040201	Headwaters Oriskany Creek	1009870	ORISKANY CREEK	42.938917	-75.461519
41300030504	Christie Creek-Genesee River	3316230	FOWLER CREEK	42.903832	-77.874583
41402010401	Upper Canadaigua Outlet	1034170	CANANDAIGUAOUTLET	42.918427	-77.232789
20200041103	North Chuctanunda Creek	2255420	N CHUCTANUNDA CRK	42.937359	-74.192499
20200041104	Evas Kill-Mohawk River	3310310	EVANS KILL	42.936931	-74.110512
20200031002	Nipmoose Brook-Hoosic River	2268980	NIPMOOSE BROOK	42.930197	-73.465894
20200041006	Auries Creek-Mohawk River	3310020	DANESCARA CREEK	42.93898	-74.317004
41402011406	Crane Brook	3001990	CRANE BROOK	42.92988	-76.603212
20200041103	North Chuctanunda Creek	2255380	NO CHUCTANUNDA CK	42.938256	-74.179373
41201030105	Lower Cayuga Creek	2268000	TRIB SLATE BTM CK	42.880541	-78.73091
20200041103	North Chuctanunda Creek	2266940	N CHUCTANUNDA CRK	42.938456	-74.182175
20200041103	North Chuctanunda Creek	2255400	N CHUCTANUNDA CRK	42.938693	-74.19102
41201040401	Elevenmile Creek	3315550	ELEVENMILE CREEK	42.891276	-78.407179
20200030703	Little White Creek	1017020	LITTL WHITE CREEK	42.930376	-73.349349
20200041106	Headwaters Alplaus Kill	3304660	ALPLAUS KILL	42.938068	-74.006317
20200040708	Nowadaga Creek	1051350	OHISA CREEK	42.942495	-74.82558
20200041103	North Chuctanunda Creek	1051910	CHUCTANUNDA CREEK	42.93977	-74.189649
20200031001	Wampecack Creek	2266750	POWAMPPOKONK CRK	42.933208	-73.516678
41402011306	Owasco Outlet	2207110	OWASCO OUTLET	42.932138	-76.5768
20200041103	North Chuctanunda Creek	2255390	N CHUCTANUNDA CRK	42.940109	-74.18658
41402011306	Owasco Outlet	2207120	OWASCO OUTLET	42.932211	-76.584523
41402011306	Owasco Outlet	2207070	OWASCO OUTLET	42.932669	-76.564314
20200041103	North Chuctanunda Creek	2268900	BUNN CREEK	42.941008	-74.186446
41402011406	Crane Brook	2206700	CRANE BROOK	42.932924	-76.610889
41402020702	Cazenovia Lake-Chittenango Creek	3367120	CHITTENANGO CREEK	42.941154	-75.843217
41201040106	Village of Alexander-Tonawanda Creek	3315800	TRIB TONAWANDA CR	42.89927	-78.237384
20200031104	Mill Hollow Brook-Hudson River	4029210	CHAMPLAIN CANAL	42.937159	-73.649644
41402011406	Crane Brook	3365760	CRANE BROOK	42.934031	-76.612955
41402011306	Owasco Outlet	2207130	OWASCO OUTLET	42.934424	-76.587276
20200040308	Roberts Creek-Saquoit Creek	1073890	SAUQUIOT CREEK	42.945614	-75.24712
41201040105	Little Tonawanda Creek	1015650	LIT TONAWANDA CRK	42.902006	-78.17837
41201030104	Middle Cayuga Creek	3327330	CAYUGA CREEK	42.889306	-78.60794
20200031103	Anthony Kill	1005620	BALLSTON CREEK	42.940291	-73.789584
41300030602	Headwaters Black Creek	1015670	BLACK CREEK	42.904136	-78.122801
20200041103	North Chuctanunda Creek	2255370	N CHUCTANUNDA CRK	42.943828	-74.177706
20200030704	Walloomsac River	2201640	WALLOOMSAC RIVER	42.934527	-73.300217
41402011506	Hemlock Creek-Onondaga Creek	6009120	ONONDAGA CREEK	42.941431	-76.170358
41201040106	Village of Alexander-Tonawanda Creek	3315780	TONAWANDA CREEK	42.90116	-78.256112
20200031104	Mill Hollow Brook-Hudson River	3304360	SCHUYLER CREEK	42.939754	-73.660534
41201030104	Middle Cayuga Creek	3326870	CAYUGA CREEK	42.889673	-78.643175
20200031103	Anthony Kill	2203680	BALLSTON CREEK	42.941296	-73.790912
20200040903	Fort Plain-Otsquago Creek	3309540	N BR OTSQUAGO CRK	42.947358	-74.69238
41201030104	Middle Cayuga Creek	1015590	BR CAYUGA CREEK	42.891448	-78.604217
20200030703	Little White Creek	2201620	WHITE CREEK	42.936432	-73.33697
41402011306	Owasco Outlet	2207140	OWASCO OUTLET	42.937485	-76.59385
41300030504	Christie Creek-Genesee River	1079230	FOWLER CREEK	42.912409	-77.880809
41300030403	White Creek-Oatka Creek	1015680	OATKA CREEK	42.908715	-78.028907
41402011506	Hemlock Creek-Onondaga Creek	6009130	HEMLOCK CREEK	42.943362	-76.148331
41402010102	Middle Mud Creek	3318150	MUD CREEK	42.924826	-77.379934
41201040106	Village of Alexander-Tonawanda Creek	1015630	TONAWANDA CREEK	42.903872	-78.24975
41300030504	Christie Creek-Genesee River	1015710	Fowler Creek	42.913736	-77.885334
41402011505	West  Branch Onondaga Creek	3313010	W.BR ONONDAGA CRK	42.944201	-76.232187
41402011602	Cold Spring Brook	2268450	HUNTER BROOK	42.940562	-76.546491
41402020604	Headwaters Butternut Creek	3208090	BUTTERNUT CREEK	42.946105	-76.060003
41300030505	Dugan Creek-Genesee River	1001800	Genesee River	42.917888	-77.757135
41201040201	Upper Murder Creek	1015610	MURDER CREEK	42.902043	-78.353638
41402011505	West  Branch Onondaga Creek	3313020	W BR ONONDAGA CRK	42.944678	-76.23808
41402020401	Headwaters Oneida Creek	2308930	ONEIDA CREEK	42.949586	-75.655653
20200041006	Auries Creek-Mohawk River	3310040	DANESCARA CREEK	42.949848	-74.312225
41402011505	West  Branch Onondaga Creek	3313030	W BR ONONDAGA CRK	42.945416	-76.228044
41402011505	West  Branch Onondaga Creek	3368190	W BR ONONDAGA CRK	42.945809	-76.224987
20200030704	Walloomsac River	2201650	WALLOOMSAC RIVER	42.939688	-73.284509
41402020401	Headwaters Oneida Creek	2205220	ONEIDA CREEK	42.951221	-75.60406
41402011404	Black Brook-Montezuma Marsh	4034310	CAYUGA-SENECA CNL	42.93929	-76.76091
41402010102	Middle Mud Creek	2258040	FISH CREEK	42.928316	-77.393915
41201030105	Lower Cayuga Creek	3213270	CAYUGA CREEK	42.894643	-78.66796
41402011506	Hemlock Creek-Onondaga Creek	6009140	HEMLOCK CREEK	42.947585	-76.158216
41402020602	West Branch Limestone Creek	3312660	W B LIMESTONE CRK	42.95013	-75.982353
41402011606	Skaneateles Creek	1015740	SKANEATELES CREEK	42.945687	-76.429688
41201030104	Middle Cayuga Creek	3327030	BR CAYUGA CREEK	42.898554	-78.592997
41201030105	Lower Cayuga Creek	3327000	CAYUGA CREEK	42.894282	-78.731984
20200041005	Hall Creek-Cayadutta Creek	1002540	CAYADUTTA CREEK	42.95348	-74.380592
20200041103	North Chuctanunda Creek	2255330	N CHUCTANUNDA CRK	42.952364	-74.17514
20200031103	Anthony Kill	1078930	BALLSTON CREEK	42.949023	-73.797871
20200040202	Upper Oriskany Creek	1045630	BIG CREEK	42.955164	-75.403775
20200040308	Roberts Creek-Saquoit Creek	1004580	SAUQUOIT CREEK	42.955622	-75.24109
20200040903	Fort Plain-Otsquago Creek	3309480	N BR OTSQUAGO CRK	42.955504	-74.708034
41201030105	Lower Cayuga Creek	3326950	N BR PLUM BOTTOM	42.89812	-78.63804
41402011606	Skaneateles Creek	2257710	SKANEATELES CREEK	42.947263	-76.433279
20200040909	Mother Creek-Mohawk River	1002510	SMITH CREEK	42.955791	-74.621475
41402011602	Cold Spring Brook	2268430	HUNTER BROOK	42.946051	-76.553369
41402011502	Tyler Hollow-Ninemile Creek	3313070	NINEMILE CREEK	42.948866	-76.338069
20200041103	North Chuctanunda Creek	2255340	N CHUCTANUNDA CRK	42.953786	-74.172547
20200041101	Kayaderosseras Creek-Mohawk River	2266960	DOVE CREEK	42.95426	-74.214223
41402011404	Black Brook-Montezuma Marsh	1079220	BLACK BROOK	42.942294	-76.843278
41402010303	Lower Flint Creek	3318390	FLINT CREEK	42.938588	-77.100174
41402011606	Skaneateles Creek	2257700	SKANEATELES CREEK	42.948861	-76.4354
20200041103	North Chuctanunda Creek	2255350	N CHUCTANUNDA CRK	42.955393	-74.170686
41201030104	Middle Cayuga Creek	3326890	BRANCH CAYUGA CRK	42.902797	-78.578302
20200040202	Upper Oriskany Creek	2205870	BIG CREEK	42.958134	-75.404162
20200041101	Kayaderosseras Creek-Mohawk River	1002550	KAYADEROSSERAS CK	42.956705	-74.240305
20200040308	Roberts Creek-Saquoit Creek	1004590	SAUQUOIT CREEK	42.959038	-75.244046
41201030105	Lower Cayuga Creek	2213310	PLUM BOTTOM CREEK	42.900614	-78.66709
20200041103	North Chuctanunda Creek	2255360	N CHUCTANUNDA CRK	42.957099	-74.169928
41402011502	Tyler Hollow-Ninemile Creek	3365800	WEST NINE MILE CK	42.952381	-76.349738
41402011502	Tyler Hollow-Ninemile Creek	3313060	WEST NINE MILE CK	42.952396	-76.351842
41201030105	Lower Cayuga Creek	1015560	CAYUGA CREEK	42.900821	-78.696985
20200031103	Anthony Kill	2270570	Unknown Creek	42.954385	-73.776926
20200040202	Upper Oriskany Creek	2205880	ORISKANY CREEK	42.960342	-75.439004
20200041005	Hall Creek-Cayadutta Creek	1046130	CAYADUTTA CREEK	42.959777	-74.396223
20200031103	Anthony Kill	2270580	Unknown Creek	42.95491	-73.775567
41201040402	Spring Creek-Ellicott Creek	3326840	SPRING CREEK	42.908344	-78.49208
41402011606	Skaneateles Creek	2270680	Skaneateles Creek	42.952981	-76.436844
20200031103	Anthony Kill	3304710	BALLSTON CREEK	42.956743	-73.847986
20200031002	Nipmoose Brook-Hoosic River	1029250	HOOSIC RIVER	42.95141	-73.390834
41402020401	Headwaters Oneida Creek	3367310	BLUE CREEK	42.961669	-75.591454
20200041005	Hall Creek-Cayadutta Creek	3309970	CAYADUTTA CREEK	42.962031	-74.413979
20200040202	Upper Oriskany Creek	2205850	BIG CREEK	42.962893	-75.408239
41300030301	Spring Brook-Honeoye Creek	3316200	SPRING BROOK	42.934374	-77.607016
41402011502	Tyler Hollow-Ninemile Creek	3365810	NINE MILE CREEK	42.956296	-76.341786
20200041101	Kayaderosseras Creek-Mohawk River	1029130	KAYADEROSSERAS CK	42.961751	-74.241347
41402010303	Lower Flint Creek	3318370	FLINT CREEK	42.945271	-77.089248
41402020401	Headwaters Oneida Creek	3367290	TRIB ONEIDA CREEK	42.962192	-75.715989
20200031001	Wampecack Creek	2203600	WHITESIDE CREEK	42.955057	-73.506223
41402010401	Upper Canadaigua Outlet	3318040	CANANDAIGUA OUTLT	42.943319	-77.221555
41402020702	Cazenovia Lake-Chittenango Creek	2308800	CHITTENANGO CREEK	42.961836	-75.834917
20200041103	North Chuctanunda Creek	2268910	CHUCTANUNDA CREEK	42.962067	-74.172068
41402010403	Middle Canadaigua Outlet	3318530	SPRING BROOK	42.944877	-77.174544
20200031104	Mill Hollow Brook-Hudson River	3305930	UNKNOWN STREAM	42.957413	-73.623371
20200031001	Wampecack Creek	3306140	WAMPECACK CREEK	42.955638	-73.482915
20200031103	Anthony Kill	2270560	Unknown Creek	42.95967	-73.777978
41300030301	Spring Brook-Honeoye Creek	3316210	HONEOYE CREEK	42.938334	-77.575318
41402020401	Headwaters Oneida Creek	2308940	ONEIDA CREEK	42.965385	-75.679609
20200040705	Fulmer Creek	1051340	FULMER CREEK	42.967381	-74.92976
20200040705	Fulmer Creek	3307690	FULMER CREEK	42.967381	-74.929185
20200031002	Nipmoose Brook-Hoosic River	3306290	HALL BROOK	42.956991	-73.449535
41201040402	Spring Creek-Ellicott Creek	3326850	ELLICOTT CREEK	42.914506	-78.49372
41201030105	Lower Cayuga Creek	3367350	BR PLUM BOTTOM CK	42.910585	-78.622605
41201030105	Lower Cayuga Creek	3327350	N BR PLUM BTTM CK	42.910757	-78.620981
20200040905	North Creek-Caroga Creek	3309740	CAROGA CREEK	42.967428	-74.600926
20200040905	North Creek-Caroga Creek	2205250	CAROGA CREEK	42.967788	-74.627778
20200040905	North Creek-Caroga Creek	1051400	CAROGA CREEK	42.96797	-74.628268
41402010102	Middle Mud Creek	2258020	FISH CREEK	42.943712	-77.389732
20200030902	Owl Kill	3306640	OWL KILL	42.95726	-73.378805
20200041005	Hall Creek-Cayadutta Creek	1046140	CAYADUTTA CREEK	42.967375	-74.420182
41300030403	White Creek-Oatka Creek	3316040	OATKA CREEK	42.928586	-78.038581
20200031002	Nipmoose Brook-Hoosic River	3303480	HOOSIC RIVER	42.958208	-73.433076
20200040705	Fulmer Creek	1039010	FULMER CREEK	42.96946	-74.959319
41402011606	Skaneateles Creek	2208250	SKANEATELES CREEK	42.960697	-76.439108
20200040705	Fulmer Creek	1039000	FULMER CREEK	42.970036	-74.961395
41402020401	Headwaters Oneida Creek	3367300	ONEIDA CREEK	42.968037	-75.687976
20200031002	Nipmoose Brook-Hoosic River	3306520	BLACK CREEK	42.959362	-73.426549
41300030301	Spring Brook-Honeoye Creek	1028920	HONEOYE CREEK	42.941247	-77.577891
41201040403	Hamlet of Peters Corners-Ellicott Creek	3326970	ELLICOTT CREEK	42.916134	-78.522845
41402011606	Skaneateles Creek	3313090	SKANEATELES CREEK	42.961593	-76.439129
20200040308	Roberts Creek-Saquoit Creek	2263310	SAUQUOIT CREEK	42.970374	-75.249118
41402020401	Headwaters Oneida Creek	3308950	ONEIDA CREEK	42.968889	-75.680996
20200040705	Fulmer Creek	1038990	FULMER CREEK	42.972351	-74.968667
20200040202	Upper Oriskany Creek	3310840	ORISKANY CREEK	42.971543	-75.431351
41402011406	Crane Brook	2206990	CRANE BROOK	42.960695	-76.63424
41402020602	West Branch Limestone Creek	2208230	W BR LIMESTONE CK	42.968258	-75.979085
20200030703	Little White Creek	3306060	LITTLE WHITE CRK	42.960043	-73.308955
41201040201	Upper Murder Creek	3315520	MURDER CREEK	42.923697	-78.345992
20200040708	Nowadaga Creek	3307550	UNKNOWN CREEK	42.972876	-74.841006
20200041104	Evas Kill-Mohawk River	1071730	EVANS KILL	42.969444	-74.088094
20200030902	Owl Kill	1017030	OWL KILL TRIB.	42.961551	-73.375734
41201040401	Elevenmile Creek	3315510	ELLICOTT CREEK	42.923167	-78.382351
20200041101	Kayaderosseras Creek-Mohawk River	3310160	MCQUEEN CREEK	42.971052	-74.247364
41201040401	Elevenmile Creek	3315500	ELEVENMILE CREEK	42.922538	-78.42385
41300030404	Mud Creek	3316140	MUD CREEK	42.935157	-77.973588
20200040705	Fulmer Creek	1073590	FLATT CREEK	42.973793	-74.971242
20200031002	Nipmoose Brook-Hoosic River	3306500	UNNAMED STREAM	42.963014	-73.425365
41201040105	Little Tonawanda Creek	3315810	LIT TONAWANDA CRK	42.929705	-78.192539
41201040601	Twomile Creek-Niagara River	2260310	SCAJAQUADA CREEK	42.914196	-78.70936
41300030403	White Creek-Oatka Creek	3316010	WHITE CREEK	42.933038	-78.074167
